id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA,early_goal,late_goal,stoppage_time_goal,foulcommit,yellow_card,red_card,home_possession,away_possession,home_shots,away_shots,home_cross,away_cross,home_corner,away_corner,home_buildUpPlaySpeedClass,home_buildUpPlayDribblingClass,home_buildUpPlayPassingClass,home_buildUpPlayPositioningClass,home_chanceCreationPassingClass,home_chanceCreationCrossingClass,home_chanceCreationShootingClass,home_chanceCreationPositioningClass,home_defencePressureClass,home_defenceAggressionClass,home_defenceTeamWidthClass,home_defenceDefenderLineClass,away_buildUpPlaySpeedClass,away_buildUpPlayDribblingClass,away_buildUpPlayPassingClass,away_buildUpPlayPositioningClass,away_chanceCreationPassingClass,away_chanceCreationCrossingClass,away_chanceCreationShootingClass,away_chanceCreationPositioningClass,away_defencePressureClass,away_defenceAggressionClass,away_defenceTeamWidthClass,away_defenceDefenderLineClass
3011,1729,1729,2011/2012,22,2012-01-21 00:00:00,1025282,8668,8655,1,1,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,5.0,2.0,4.0,6.0,8.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,7.0,7.0,11.0,31465.0,30371.0,174325.0,30839.0,24846.0,30700.0,24156.0,39618.0,25666.0,30876.0,30735.0,30622.0,241728.0,23837.0,30739.0,25667.0,109621.0,113465.0,155355.0,30342.0,23916.0,32465.0,1.53,4.0,6.5,1.5,4.0,6.5,1.6,3.6,5.0,1.62,3.5,6.0,,,,1.57,3.5,7.0,1.53,4.0,6.5,1.571,4.0,7.0,1.53,3.75,6.5,1.57,3.8,6.0,False,False,False,AVERAGE_FOUL_COUNT,4.0,0.0,45.0,55.0,16.0,17.0,22.0,18.0,5.0,8.0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
3012,1729,1729,2011/2012,22,2012-01-21 00:00:00,1025287,9879,10261,5,2,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,35477.0,33045.0,26777.0,30890.0,24130.0,38229.0,30338.0,23283.0,34574.0,30956.0,24741.0,24229.0,49571.0,24899.0,30929.0,150466.0,26163.0,40565.0,26160.0,33852.0,35454.0,24225.0,2.0,3.4,3.8,2.0,3.4,3.9,2.1,3.3,3.1,2.05,3.3,3.6,,,,2.05,3.3,3.6,2.0,3.4,3.9,2.0,3.5,4.0,2.0,3.25,3.75,2.0,3.3,3.75,False,True,False,AVERAGE_FOUL_COUNT,4.0,0.0,50.0,50.0,7.0,12.0,4.0,15.0,2.0,5.0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
3013,1729,1729,2011/2012,22,2012-01-22 00:00:00,1025293,8456,8586,3,2,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,31432.0,24208.0,178955.0,33086.0,31291.0,23782.0,38807.0,37459.0,37412.0,26181.0,15403.0,30380.0,159833.0,26108.0,30354.0,40006.0,30895.0,24223.0,31097.0,31921.0,30840.0,30348.0,1.91,3.6,4.0,1.88,3.6,4.2,1.85,3.4,3.8,1.91,3.25,4.2,,,,1.91,3.2,4.33,1.91,3.5,4.33,1.85,3.8,4.333,1.9,3.5,3.75,1.91,3.4,4.0,False,False,True,AVERAGE_FOUL_COUNT,3.0,0.0,57.0,43.0,12.0,11.0,19.0,13.0,9.0,4.0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
3014,1729,1729,2011/2012,22,2012-01-21 00:00:00,1025298,9850,8455,0,0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,5.0,4.0,6.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,10.0,10.0,10.0,40602.0,24903.0,181379.0,33076.0,111800.0,47194.0,24583.0,25070.0,23629.0,37166.0,24698.0,30859.0,25925.0,52133.0,30627.0,38834.0,25923.0,79574.0,30631.0,51553.0,30853.0,41468.0,5.5,4.0,1.62,5.25,3.9,1.6,5.0,3.6,1.6,6.0,3.6,1.6,,,,5.5,3.75,1.62,5.75,4.0,1.57,6.0,4.2,1.615,5.0,3.8,1.62,5.5,3.8,1.62,False,False,False,LOW_FOUL_COUNT,0.0,0.0,43.0,57.0,6.0,19.0,14.0,34.0,1.0,11.0,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
3015,1729,1729,2011/2012,22,2012-01-21 00:00:00,1025300,10172,8528,3,1,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,1.0,3.0,5.0,7.0,9.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,11.0,23265.0,30357.0,33931.0,24740.0,23311.0,32084.0,23163.0,24205.0,30367.0,24101.0,21853.0,25156.0,35472.0,25948.0,41071.0,111865.0,118929.0,101192.0,28901.0,22991.0,106228.0,71550.0,2.0,3.4,3.8,2.05,3.3,3.6,2.0,3.3,3.3,1.95,3.3,4.0,,,,2.1,3.2,3.6,2.0,3.4,3.9,2.05,3.5,4.0,2.0,3.25,3.75,2.0,3.2,4.0,False,True,False,HIGH_FOUL_COUNT,4.0,0.0,53.0,47.0,16.0,7.0,8.0,7.0,7.0,1.0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
3016,1729,1729,2011/2012,22,2012-01-21 00:00:00,1025305,10194,8659,1,2,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,23794.0,38697.0,40695.0,38899.0,47418.0,106910.0,23253.0,25668.0,24773.0,33881.0,30830.0,24147.0,37428.0,32441.0,26527.0,23282.0,24171.0,71502.0,32734.0,23954.0,,26494.0,1.91,3.4,4.2,1.85,3.45,4.2,1.75,3.4,4.3,1.83,3.4,4.33,,,,2.0,3.3,3.8,1.87,3.5,4.33,2.0,3.5,4.2,1.9,3.3,4.0,1.83,3.5,4.33,False,True,True,AVERAGE_FOUL_COUNT,0.0,0.0,53.0,47.0,10.0,14.0,30.0,10.0,5.0,1.0,Fast,Little,Long,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
3017,1729,1729,2011/2012,22,2012-01-21 00:00:00,1025308,8472,10003,2,0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,5.0,2.0,4.0,6.0,8.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,7.0,7.0,11.0,37868.0,36786.0,24150.0,30362.0,30352.0,35443.0,25150.0,40563.0,175947.0,33468.0,36410.0,37193.0,89185.0,176889.0,24948.0,102356.0,23882.0,23305.0,47558.0,157729.0,23991.0,38759.0,1.91,3.4,4.2,1.91,3.25,4.2,1.8,3.4,4.0,1.83,3.4,4.33,,,,1.91,3.2,4.33,1.8,3.5,4.75,1.909,3.4,4.75,1.85,3.25,4.33,1.83,3.4,4.5,True,True,False,LOW_FOUL_COUNT,0.0,0.0,32.0,68.0,10.0,16.0,10.0,18.0,2.0,4.0,Fast,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover,Slow,Little,Short,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
3018,1729,1729,2011/2012,22,2012-01-21 00:00:00,1025314,8602,10252,2,3,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,36283.0,23099.0,34193.0,32581.0,33138.0,35466.0,159596.0,32148.0,24676.0,23538.0,32627.0,24224.0,32870.0,24751.0,24211.0,161414.0,139671.0,38609.0,282251.0,23264.0,23949.0,24635.0,2.5,3.25,2.88,2.5,3.25,2.9,2.5,3.2,2.6,2.5,3.2,2.75,,,,2.62,3.2,2.7,2.5,3.3,2.88,2.6,3.3,2.875,2.5,3.2,2.75,2.5,3.2,2.88,True,True,False,AVERAGE_FOUL_COUNT,1.0,1.0,48.0,52.0,11.0,9.0,26.0,21.0,13.0,3.0,Fast,Little,Long,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
3019,1729,1729,2011/2012,23,2012-02-01 00:00:00,1025405,8559,9825,0,0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,5.0,4.0,6.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,10.0,10.0,10.0,157303.0,26454.0,24166.0,40128.0,34430.0,38856.0,24780.0,35532.0,33633.0,155384.0,41175.0,169718.0,26111.0,35606.0,46539.0,26005.0,23678.0,75489.0,24011.0,31013.0,30843.0,196386.0,5.0,3.75,1.7,5.25,3.9,1.65,4.6,3.5,1.65,5.0,3.5,1.73,,,,5.0,3.5,1.73,5.5,3.9,1.62,5.5,3.8,1.7,5.0,3.75,1.65,5.0,3.5,1.73,False,False,False,AVERAGE_FOUL_COUNT,2.0,0.0,43.0,57.0,12.0,16.0,21.0,18.0,6.0,6.0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover,Slow,Little,Short,Organised,Normal,Normal,Little,Free Form,Medium,Press,Normal,Cover
3020,1729,1729,2011/2012,23,2012-01-31 00:00:00,1025410,10260,10194,2,0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,155936.0,165823.0,43248.0,30620.0,32569.0,35327.0,34944.0,30373.0,30802.0,27430.0,70409.0,23794.0,23369.0,40695.0,38899.0,47418.0,34601.0,97988.0,24411.0,33881.0,30988.0,30830.0,1.33,5.0,10.0,1.28,5.25,10.0,1.25,5.0,10.0,1.3,5.0,11.0,,,,1.3,5.0,10.0,1.33,5.0,10.0,1.33,5.0,11.0,1.3,5.0,9.0,1.3,5.0,10.0,False,False,False,AVERAGE_FOUL_COUNT,4.0,0.0,71.0,29.0,14.0,9.0,17.0,12.0,9.0,2.0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover,Fast,Little,Long,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
3021,1729,1729,2011/2012,23,2012-02-01 00:00:00,1025416,8472,9850,3,0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,37868.0,36786.0,34275.0,24150.0,30352.0,35443.0,25075.0,160243.0,175947.0,33468.0,24157.0,40602.0,24903.0,181379.0,33076.0,111800.0,24583.0,23528.0,23629.0,35493.0,24698.0,37166.0,1.91,3.5,4.2,1.8,3.5,4.4,1.8,3.4,4.0,1.85,3.3,4.5,,,,1.85,3.3,4.5,1.8,3.5,4.75,1.91,3.6,4.5,1.9,3.3,4.0,1.83,3.4,4.5,False,False,False,AVERAGE_FOUL_COUNT,2.0,0.0,57.0,43.0,10.0,13.0,17.0,16.0,3.0,6.0,Fast,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
3022,1729,1729,2011/2012,23,2012-01-31 00:00:00,1025419,10003,8455,1,1,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,5.0,4.0,6.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,10.0,10.0,10.0,37193.0,89185.0,176889.0,24948.0,102356.0,23882.0,47558.0,157729.0,23305.0,38759.0,23991.0,30859.0,25925.0,31306.0,52133.0,38834.0,212470.0,25923.0,30679.0,51553.0,30853.0,41468.0,4.0,3.25,2.0,4.1,3.4,1.88,3.8,3.4,1.85,4.2,3.3,1.91,,,,3.75,3.3,2.0,3.9,3.4,2.0,4.2,3.3,2.05,3.75,3.25,2.0,3.9,3.25,2.0,False,False,True,HIGH_FOUL_COUNT,5.0,0.0,42.0,58.0,5.0,19.0,2.0,31.0,1.0,11.0,Slow,Little,Short,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
3023,1729,1729,2011/2012,23,2012-01-31 00:00:00,1025422,8586,8528,3,1,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,1.0,3.0,5.0,7.0,9.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,11.0,30380.0,159833.0,26108.0,30354.0,40006.0,38820.0,31097.0,24223.0,31921.0,30840.0,30960.0,25156.0,35472.0,101192.0,41071.0,111865.0,106228.0,22991.0,26631.0,38254.0,118929.0,49825.0,1.22,6.0,15.0,1.2,6.0,14.5,1.25,5.0,10.0,1.25,6.0,12.0,,,,1.2,6.0,15.0,1.22,6.0,15.0,1.22,6.5,17.0,1.22,5.5,13.0,1.22,6.0,13.0,False,True,False,LOW_FOUL_COUNT,1.0,0.0,54.0,46.0,18.0,8.0,22.0,15.0,5.0,0.0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
3024,1729,1729,2011/2012,23,2012-01-31 00:00:00,1025424,8602,8650,0,3,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,36283.0,23099.0,34193.0,32581.0,33138.0,32148.0,159596.0,24676.0,23538.0,46359.0,32627.0,30660.0,34036.0,22764.0,25984.0,37475.0,156008.0,95331.0,39109.0,33781.0,37139.0,47382.0,5.0,3.8,1.7,5.25,3.6,1.65,4.4,3.5,1.7,5.0,3.5,1.73,,,,4.8,3.75,1.7,5.25,3.6,1.7,5.4,3.8,1.7,4.75,3.6,1.7,5.0,3.5,1.73,False,True,False,LOW_FOUL_COUNT,4.0,0.0,43.0,57.0,6.0,20.0,14.0,22.0,5.0,4.0,Fast,Little,Long,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
3025,1729,1729,2011/2012,23,2012-02-01 00:00:00,1025436,10252,10172,2,2,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,24224.0,32870.0,33863.0,24211.0,24136.0,38609.0,161414.0,24213.0,24635.0,29581.0,23949.0,23265.0,30357.0,24209.0,24740.0,25541.0,32084.0,24205.0,23070.0,30367.0,35481.0,33418.0,1.8,3.5,4.75,1.78,3.6,4.75,1.8,3.4,4.0,1.85,3.3,4.5,,,,1.85,3.3,4.5,1.83,3.5,4.5,1.8,3.6,5.0,1.8,3.3,4.5,1.8,3.25,5.0,True,True,False,LOW_FOUL_COUNT,1.0,0.0,59.0,41.0,23.0,4.0,34.0,9.0,9.0,3.0,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
3026,1729,1729,2011/2012,23,2012-02-01 00:00:00,1025444,8655,10261,0,2,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,30622.0,241728.0,23837.0,30739.0,25667.0,23916.0,109621.0,155355.0,113465.0,30342.0,71605.0,24229.0,49571.0,24899.0,30929.0,150466.0,26163.0,24890.0,40565.0,33852.0,35454.0,24225.0,2.63,3.3,2.7,2.6,3.3,2.6,2.55,3.2,2.55,2.62,3.25,2.62,,,,2.62,3.2,2.7,2.63,3.3,2.63,2.62,3.4,2.75,2.6,3.3,2.6,2.5,3.3,2.75,True,False,True,AVERAGE_FOUL_COUNT,3.0,0.0,59.0,41.0,22.0,5.0,23.0,9.0,14.0,1.0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
3027,1729,1729,2011/2012,23,2012-01-31 00:00:00,1025448,8668,8456,1,0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,31465.0,30371.0,24023.0,30839.0,24846.0,30700.0,24156.0,39618.0,42714.0,30876.0,160196.0,31432.0,24208.0,39027.0,33086.0,31291.0,23782.0,38807.0,37459.0,37412.0,26181.0,15403.0,4.33,3.5,1.85,4.75,3.5,1.8,4.3,3.4,1.75,4.5,3.3,1.85,,,,4.5,3.3,1.85,4.5,3.5,1.83,4.75,3.6,1.85,4.25,3.4,1.83,4.33,3.5,1.83,False,False,False,AVERAGE_FOUL_COUNT,3.0,0.0,40.0,60.0,7.0,21.0,11.0,25.0,3.0,9.0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
3028,1729,1729,2011/2012,23,2012-02-01 00:00:00,1025453,9879,8659,1,1,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,35477.0,33045.0,26777.0,30890.0,24130.0,34574.0,30338.0,23283.0,24020.0,30956.0,38229.0,24147.0,37428.0,32441.0,26527.0,23282.0,,24171.0,71502.0,32734.0,26494.0,25550.0,1.83,3.5,4.5,1.83,3.4,4.33,1.75,3.4,4.3,1.91,3.25,4.33,,,,1.91,3.3,4.2,1.8,3.5,4.75,1.85,3.6,4.6,1.85,3.5,4.0,1.83,3.25,4.75,False,True,False,LOW_FOUL_COUNT,1.0,0.0,56.0,44.0,14.0,14.0,17.0,11.0,8.0,7.0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
3029,1729,1729,2011/2012,24,2012-02-04 00:00:00,1025469,9825,8655,7,1,1.0,2.0,4.0,6.0,8.0,5.0,4.0,6.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,1.0,3.0,5.0,7.0,9.0,5.0,1.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,11.0,169718.0,46539.0,35606.0,26005.0,159594.0,23678.0,31435.0,24011.0,31013.0,30843.0,196386.0,30622.0,241728.0,23837.0,30739.0,25667.0,155355.0,30342.0,109621.0,23916.0,113465.0,71605.0,1.29,5.5,11.0,1.28,5.25,10.0,1.3,4.8,8.5,1.29,5.5,10.0,,,,1.29,4.5,8.0,1.29,5.5,10.0,1.29,6.0,13.0,1.25,5.5,11.0,1.29,5.0,10.0,True,False,True,AVERAGE_FOUL_COUNT,4.0,1.0,57.0,43.0,12.0,3.0,19.0,4.0,11.0,1.0,Slow,Little,Short,Organised,Normal,Normal,Little,Free Form,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
3030,1729,1729,2011/2012,24,2012-02-05 00:00:00,1025473,8455,10260,3,3,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,9.0,11.0,30859.0,31306.0,52133.0,23783.0,25925.0,30675.0,25923.0,51553.0,41468.0,30679.0,30853.0,182917.0,38994.0,43248.0,30620.0,32569.0,35327.0,34944.0,24154.0,23354.0,30829.0,113836.0,2.5,3.3,2.88,2.55,3.25,2.7,2.4,3.2,2.7,2.5,3.1,2.75,,,,2.2,3.1,2.88,2.6,3.3,2.75,2.62,3.3,2.88,2.5,3.2,2.75,2.5,3.2,2.88,False,True,False,HIGH_FOUL_COUNT,3.0,0.0,50.0,50.0,17.0,13.0,15.0,20.0,6.0,6.0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
3031,1729,1729,2011/2012,24,2012-02-06 00:00:00,1025475,8650,8586,0,0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,30660.0,154271.0,22764.0,25984.0,34036.0,30618.0,95331.0,39109.0,37139.0,47382.0,33781.0,30380.0,159833.0,24531.0,30354.0,40006.0,115681.0,24223.0,38820.0,31097.0,31921.0,30960.0,2.0,3.4,3.8,2.15,3.3,3.6,2.15,3.2,3.1,2.15,3.3,3.4,,,,2.1,3.2,3.0,2.1,3.3,3.6,2.1,3.4,3.8,2.05,3.3,3.5,2.15,3.25,3.25,False,False,False,AVERAGE_FOUL_COUNT,4.0,0.0,52.0,48.0,18.0,10.0,16.0,6.0,7.0,4.0,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
